[2021-04-13 16:10] stock_info 스크랩 시작!
[2021-04-13 16:10] (KRX신규상장종목) 업데이트 체크 시작
[2021-04-13 16:10] (KRX신규상장종목) 업데이트 체크 종료
[2021-04-13 16:10] (KRX상장폐지종목) 업데이트 체크 시작
[2021-04-13 16:10] (KRX상장폐지종목) 업데이트 체크 종료
[2021-04-13 16:10] (0000/2300) 동화약품 스크랩 완료
[2021-04-13 16:10] (0001/2300) KR모터스 스크랩 완료
[2021-04-13 16:10] (0002/2300) 경방 스크랩 완료
[2021-04-13 16:10] (0003/2300) 메리츠화재 스크랩 완료
[2021-04-13 16:10] (0004/2300) 삼양홀딩스 스크랩 완료
[2021-04-13 16:10] (0005/2300) 하이트진로 스크랩 완료
[2021-04-13 16:10] (0006/2300) 유한양행 스크랩 완료
[2021-04-13 16:10] (0007/2300) CJ대한통운 스크랩 완료
[2021-04-13 16:10] (0008/2300) 하이트진로홀딩스 스크랩 완료
[2021-04-13 16:10] (0009/2300) 두산 스크랩 완료
[2021-04-13 16:10] (0010/2300) 성창기업지주 스크랩 완료
[2021-04-13 16:10] (0011/2300) DL 스크랩 완료
[2021-04-13 16:10] (0012/2300) 유유제약 스크랩 완료
[2021-04-13 16:10] (0013/2300) 일동홀딩스 스크랩 완료
[2021-04-13 16:10] (0014/2300) 한국앤컴퍼니 스크랩 완료
[2021-04-13 16:10] (0015/2300) 삼천당제약 스크랩 완료
[2021-04-13 16:10] (0016/2300) 기아 스크랩 완료
[2021-04-13 16:10] (0017/2300) 대유플러스 스크랩 완료
[2021-04-13 16:10] (0018/2300) 노루홀딩스 스크랩 완료
[2021-04-13 16:10] (0019/2300) 한화손해보험 스크랩 완료
[2021-04-13 16:10] (0020/2300) 삼화페인트공업 스크랩 완료
[2021-04-13 16:10] (0021/2300) 롯데손해보험 스크랩 완료
[2021-04-13 16:10] (0022/2300) 대원강업 스크랩 완료
[2021-04-13 16:10] (0023/2300) 중앙에너비스 스크랩 완료
[2021-04-13 16:10] (0024/2300) 조선내화 스크랩 완료
[2021-04-13 16:10] (0025/2300) 대동공업 스크랩 완료
[2021-04-13 16:10] (0026/2300) 가온전선 스크랩 완료
[2021-04-13 16:10] (0027/2300) 삼일제약 스크랩 완료
[2021-04-13 16:10] (0028/2300) 흥국화재 스크랩 완료
[2021-04-13 16:10] (0029/2300) CS홀딩스 스크랩 완료
[2021-04-13 16:10] (0030/2300) 동아쏘시오홀딩스 스크랩 완료
[2021-04-13 16:10] (0031/2300) 천일고속 스크랩 완료
[2021-04-13 16:10] (0032/2300) SK하이닉스 스크랩 완료
[2021-04-13 16:10] (0033/2300) 영풍 스크랩 완료
[2021-04-13 16:10] (0034/2300) LS네트웍스 스크랩 완료
[2021-04-13 16:10] (0035/2300) 유수홀딩스 스크랩 완료
[2021-04-13 16:10] (0036/2300) 현대건설 스크랩 완료
[2021-04-13 16:10] (0037/2300) 이화산업 스크랩 완료
[2021-04-13 16:10] (0038/2300) 삼성화재해상보험 스크랩 완료
[2021-04-13 16:10] (0039/2300) 화천기공 스크랩 완료
