,날짜,종가
0,2021-06-25,18611.0
1,2021-06-24,18192.0
2,2021-06-23,17867.0
3,2021-06-22,17701.0
4,2021-06-21,17310.0
5,2021-06-18,17320.0
6,2021-06-17,17287.0
7,2021-06-16,17483.0
8,2021-06-15,17909.0
9,2021-06-14,18276.0
10,2021-06-11,18303.0
11,2021-06-10,17783.0
12,2021-06-09,18088.0
13,2021-06-08,17828.0
